spacing_D,wd_deg,ws_m_per_s,TI_per,VS,yaw_deg,power_demand_per,SAWS,SATI
4,-8.0,10,0.1,0.2,"[-30.0, 20.0, 0.0]","[1.0, 1.0, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005 10.1921574   9.92328692
  9.04067029  9.18790256  8.78288357  9.24020536  7.83570657  7.14220083]","[0.11691096 0.10929698 0.10713834 0.10870638 0.11940438 0.11911746
 0.12677826 0.12481469 0.16177774 0.14402863 0.16362521 0.18977328]"
4,-8.0,10,0.1,0.2,"[0.0, -20.0, 0.0]","[0.6, 0.6, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005  9.8543751   9.83058641
  8.72419963  8.50019727 10.03090412  9.88425703  8.8840831   8.8434128 ]","[0.10014746 0.10029642 0.10041153 0.10011158 0.12436164 0.11400212
 0.1195489  0.13261413 0.12171656 0.11595283 0.12111644 0.12976888]"
4,-8.0,10,0.1,0.2,"[0.0, -20.0, 0.0]","[1.0, 1.0, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005  9.29882537  9.64847303
  8.23382479  7.53215726  9.84716647  9.80214689  8.71845363  8.59974515]","[0.10040928 0.10082219 0.10114086 0.10030965 0.15937193 0.13526714
 0.14758088 0.1773204  0.14402062 0.13512963 0.14273105 0.15512889]"
4,-8.0,10,0.1,0.2,"[0.0, 0.0, 0.0]","[0.6, 0.6, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005  9.8543751   9.83058641
  8.72419963  8.50019727  9.66803662  9.7627199   8.55969456  8.19917953]","[0.10014746 0.10029642 0.10041153 0.10011158 0.11817494 0.11183465
 0.11879826 0.12930122 0.12563649 0.11757654 0.12706324 0.13985188]"
4,-8.0,10,0.1,0.2,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005  9.29882537  9.64847303
  8.23382479  7.53215726  9.20100444  9.49201817  8.1511264   7.6304721 ]","[0.10040928 0.10082219 0.10114086 0.10030965 0.14424115 0.13061816
 0.14570046 0.16763397 0.15315751 0.1397737  0.15471727 0.17416558]"
4,-8.0,10,0.1,0.2,"[0.0, 20.0, 0.0]","[0.6, 0.6, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005  9.8543751   9.83058641
  8.72419963  8.50019727  9.42069421  9.62079444  8.3623989   7.95080229]","[0.10014746 0.10029642 0.10041153 0.10011158 0.12116299 0.11562049
 0.12632042 0.13432857 0.12932677 0.11981094 0.13223621 0.14655858]"
4,-8.0,10,0.1,0.2,"[0.0, 20.0, 0.0]","[1.0, 1.0, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005  9.29882537  9.64847303
  8.23382479  7.53215726  8.74821458  9.06414929  7.84293955  7.41338401]","[0.10040928 0.10082219 0.10114086 0.10030965 0.15147856 0.13865072
 0.16386152 0.18214465 0.1623284  0.14733992 0.16431696 0.18433002]"
4,-8.0,10,0.1,0.2,"[30.0, -20.0, 0.0]","[0.6, 0.6, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005  9.66329449  9.75801413
  8.56400419  8.26002232  9.91990647  9.84939529  8.7826908   8.64037498]","[0.10395016 0.1047336  0.10726655 0.10391574 0.1260127  0.11442994
 0.12112823 0.13480529 0.12463423 0.11805131 0.12456468 0.13459165]"
4,-8.0,10,0.1,0.2,"[30.0, -20.0, 0.0]","[1.0, 1.0, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005  8.73041606  9.13960897
  7.81523737  7.24309417  9.58854464  9.6551177   8.48796529  8.22935233]","[0.11077735 0.11288729 0.11952814 0.11068144 0.16668335 0.14149007
 0.1530156  0.17883517 0.1476146  0.13734328 0.14721388 0.16178303]"
4,-8.0,10,0.1,0.2,"[30.0, 0.0, 0.0]","[0.6, 0.6, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005  9.66329449  9.75801413
  8.56400419  8.26002232  9.49865357  9.68887626  8.41526103  7.95576589]","[0.10395016 0.1047336  0.10726655 0.10391574 0.12110108 0.11315512
 0.12296666 0.1353069  0.12974571 0.12027709 0.1317782  0.14662958]"
4,-8.0,10,0.1,0.2,"[30.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005  8.73041606  9.13960897
  7.81523737  7.24309417  8.94403026  9.31036037  7.94755004  7.39447995]","[0.11077735 0.11288729 0.11952814 0.11068144 0.15546522 0.13906727
 0.15832337 0.18175509 0.15777682 0.14286156 0.15992519 0.18075892]"
4,-8.0,10,0.1,0.2,"[30.0, 20.0, 0.0]","[0.6, 0.6, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005  9.66329449  9.75801413
  8.56400419  8.26002232  9.25280542  9.49608961  8.23018762  7.82694036]","[0.10395016 0.1047336  0.10726655 0.10391574 0.12766953 0.11877987
 0.13440334 0.14615322 0.13400796 0.12338973 0.13728995 0.15241255]"
4,-8.0,10,0.1,0.2,"[30.0, 20.0, 0.0]","[1.0, 1.0, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005  8.73041606  9.13960897
  7.81523737  7.24309417  8.65470693  8.87780199  7.77766325  7.52155437]","[0.11077735 0.11288729 0.11952814 0.11068144 0.17312894 0.1516886
 0.18597575 0.21179977 0.16494695 0.15117179 0.16716587 0.18416003]"
4,0.0,10,0.1,0.2,"[-30.0, -20.0, 0.0]","[0.6, 0.6, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005  9.13284384  9.08831724
  8.05091781  8.12210593  8.58758317  8.66038095  7.44269687  7.25009904]","[0.10627054 0.10339728 0.1026007  0.10318376 0.15414329 0.13242172
 0.1375277  0.1502794  0.16728677 0.14722629 0.15650173 0.17613532]"
4,0.0,10,0.1,0.2,"[-30.0, -20.0, 0.0]","[1.0, 1.0, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005  8.71091467  8.98216473
  7.60677442  7.2069873   8.68994207  8.69650951  7.4761389   7.34511569]","[0.11691096 0.10929698 0.10713834 0.10870638 0.20035751 0.15829893
 0.17361077 0.20754034 0.18413284 0.16013644 0.16887269 0.19050639]"
4,0.0,10,0.1,0.2,"[-30.0, 0.0, 0.0]","[0.6, 0.6, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005  9.13284384  9.08831724
  8.05091781  8.12210593  7.97346622  7.79033536  6.9875137   7.15371831]","[0.10627054 0.10339728 0.1026007  0.10318376 0.13221261 0.12245304
 0.1279968  0.13651965 0.16886497 0.16070062 0.16629857 0.17317193]"
4,0.0,10,0.1,0.2,"[-30.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005  8.71091467  8.98216473
  7.60677442  7.2069873   7.99700082  7.88338225  6.93128647  6.98365267]","[0.11691096 0.10929698 0.10713834 0.10870638 0.1649566  0.14327467
 0.15607402 0.17923304 0.184983   0.1716153  0.17956143 0.19192495]"
4,0.0,10,0.1,0.2,"[-30.0, 20.0, 0.0]","[0.6, 0.6, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005  9.13284384  9.08831724
  8.05091781  8.12210593  8.11036638  7.36095329  7.24895298  8.00006881]","[0.10627054 0.10339728 0.1026007  0.10318376 0.12886212 0.12490321
 0.13663974 0.13866194 0.16160472 0.17244349 0.1665784  0.15506807]"
4,0.0,10,0.1,0.2,"[-30.0, 20.0, 0.0]","[1.0, 1.0, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005  8.71091467  8.98216473
  7.60677442  7.2069873   7.97603115  7.38187351  7.11155923  7.69104481]","[0.11691096 0.10929698 0.10713834 0.10870638 0.15447881 0.14367421
 0.16481909 0.17809966 0.17718385 0.18433505 0.18084103 0.17294287]"
4,0.0,10,0.1,0.2,"[0.0, -20.0, 0.0]","[0.6, 0.6, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005  8.77242064  8.28969153
  7.76818436  8.28821499  8.1425165   8.17906414  7.05459902  6.91322817]","[0.10014746 0.10029642 0.10041153 0.10011158 0.15280215 0.14214546
 0.13756971 0.14083368 0.18071289 0.163285   0.17426939 0.19248042]"
4,0.0,10,0.1,0.2,"[0.0, -20.0, 0.0]","[1.0, 1.0, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005  7.67956235  7.26294252
  6.81222565  7.25231299  8.07120488  7.94796708  6.99400689  7.02977242]","[0.10040928 0.10082219 0.10114086 0.10030965 0.2023745  0.18633042
 0.17918854 0.18462501 0.18491199 0.17061953 0.17767452 0.19150064]"
4,0.0,10,0.1,0.2,"[0.0, 0.0, 0.0]","[0.6, 0.6, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005  8.77242064  8.28969153
  7.76818436  8.28821499  7.54236732  7.12487706  6.70140177  7.13348683]","[0.10014746 0.10029642 0.10041153 0.10011158 0.13307714 0.13399828
 0.13474372 0.13275765 0.18461866 0.18646247 0.18716922 0.18367623]"
4,0.0,10,0.1,0.2,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005  7.67956235  7.26294252
  6.81222565  7.25231299  7.56639099  7.14787741  6.72838047  7.15758097]","[0.10040928 0.10082219 0.10114086 0.10030965 0.1740929  0.17536287
 0.17638445 0.17358374 0.18636936 0.18840886 0.18906289 0.18532643]"
4,0.0,10,0.1,0.2,"[0.0, 20.0, 0.0]","[0.6, 0.6, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005  8.77242064  8.28969153
  7.76818436  8.28821499  8.05450284  7.01727585  7.2573916   8.20770714]","[0.10014746 0.10029642 0.10041153 0.10011158 0.14217797 0.14739413
 0.15775054 0.14413647 0.17447158 0.19705277 0.18406141 0.16292549]"
4,0.0,10,0.1,0.2,"[0.0, 20.0, 0.0]","[1.0, 1.0, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005  7.67956235  7.26294252
  6.81222565  7.25231299  7.98090867  7.13383825  7.19834715  7.97708962]","[0.10040928 0.10082219 0.10114086 0.10030965 0.18601221 0.19393416
 0.20919422 0.18943844 0.17786375 0.19631276 0.18856005 0.17014416]"
4,0.0,10,0.1,0.2,"[30.0, -20.0, 0.0]","[0.6, 0.6, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005  9.11253204  8.14404689
  8.0916315   9.08897261  8.15362304  7.97980774  7.16096946  7.33932317]","[0.10395016 0.1047336  0.10726655 0.10391574 0.13325706 0.13802739
 0.12782458 0.12198035 0.16347262 0.15671504 0.16282216 0.16828788]"
4,0.0,10,0.1,0.2,"[30.0, -20.0, 0.0]","[1.0, 1.0, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005  8.66035891  7.29352149
  7.72914977  8.98275349  7.99995633  7.68211219  7.04874474  7.36373215]","[0.11077735 0.11288729 0.11952814 0.11068144 0.15963261 0.17688421
 0.15401227 0.14032159 0.17802023 0.17588691 0.17951313 0.18029153]"
4,0.0,10,0.1,0.2,"[30.0, 0.0, 0.0]","[0.6, 0.6, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005  9.11253204  8.14404689
  8.0916315   9.08897261  7.92344396  7.18921561  7.09747405  7.82694756]","[0.10395016 0.1047336  0.10726655 0.10391574 0.12863261 0.13927445
 0.13434355 0.12259596 0.16482428 0.17693262 0.17183574 0.15893017]"
4,0.0,10,0.1,0.2,"[30.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005  8.66035891  7.29352149
  7.72914977  8.98275349  7.90546641  7.07358887  7.13310156  7.93359667]","[0.11077735 0.11288729 0.11952814 0.11068144 0.15804512 0.18449046
 0.16831283 0.1438842  0.17877798 0.19676274 0.18863289 0.17013676]"
4,0.0,10,0.1,0.2,"[30.0, 20.0, 0.0]","[0.6, 0.6, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005  9.11253204  8.14404689
  8.0916315   9.08897261  8.51930797  7.37113304  7.63519808  8.68677495]","[0.10395016 0.1047336  0.10726655 0.10391574 0.14416526 0.15774066
 0.15718318 0.13417796 0.15841802 0.18156913 0.17056072 0.14741599]"
4,0.0,10,0.1,0.2,"[30.0, 20.0, 0.0]","[1.0, 1.0, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005  8.66035891  7.29352149
  7.72914977  8.98275349  8.60707171  7.51841802  7.72936969  8.72749034]","[0.11077735 0.11288729 0.11952814 0.11068144 0.18548524 0.2204334
 0.20424858 0.1610321  0.17240622 0.19700089 0.18778009 0.16094733]"
4,8.0,10,0.1,0.2,"[-30.0, -20.0, 0.0]","[0.6, 0.6, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005  9.66929797  8.25413626
  8.55811366  9.76137571  9.29644424  7.8063503   8.19932744  9.51534361]","[0.10627054 0.10339728 0.1026007  0.10318376 0.13175814 0.14332834
 0.12448546 0.11594996 0.13490136 0.15108095 0.13306306 0.12147094]"
4,8.0,10,0.1,0.2,"[-30.0, -20.0, 0.0]","[1.0, 1.0, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005  8.79831632  7.21747995
  7.726728    9.14410899  8.7612075   7.44751985  7.63971427  8.90364592]","[0.11691096 0.10929698 0.10713834 0.10870638 0.18083695 0.20465372
 0.16497656 0.14564568 0.16457181 0.18224197 0.1627316  0.14829814]"
4,8.0,10,0.1,0.2,"[-30.0, 0.0, 0.0]","[0.6, 0.6, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005  9.66929797  8.25413626
  8.55811366  9.76137571  9.52246595  7.97375584  8.42357485  9.70037397]","[0.10627054 0.10339728 0.1026007  0.10318376 0.12199763 0.13455122
 0.12053188 0.1122958  0.1297066  0.14651458 0.13050309 0.1191623 ]"
4,8.0,10,0.1,0.2,"[-30.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005  8.79831632  7.21747995
  7.726728    9.14410899  9.0014667   7.39829906  7.93760144  9.34137475]","[0.11691096 0.10929698 0.10713834 0.10870638 0.15660585 0.17936295
 0.15331776 0.13714445 0.15709358 0.18012651 0.15813141 0.14119453]"
4,8.0,10,0.1,0.2,"[-30.0, 20.0, 0.0]","[0.6, 0.6, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005  9.66929797  8.25413626
  8.55811366  9.76137571  9.93642666  8.67007207  8.79193654  9.85308413]","[0.10627054 0.10339728 0.1026007  0.10318376 0.12347549 0.1370938
 0.12661268 0.11479071 0.12338359 0.13575133 0.12636811 0.11755083]"
4,8.0,10,0.1,0.2,"[-30.0, 20.0, 0.0]","[1.0, 1.0, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005  8.79831632  7.21747995
  7.726728    9.14410899  9.61892324  8.27666025  8.50441998  9.66639648]","[0.11691096 0.10929698 0.10713834 0.10870638 0.15955148 0.18402143
 0.16693022 0.1421866  0.14567993 0.1627725  0.14950737 0.13676642]"
4,8.0,10,0.1,0.2,"[0.0, -20.0, 0.0]","[0.6, 0.6, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005  9.85455173  8.50125857
  8.7243876   9.83082945  9.45148864  7.95285077  8.35722177  9.63626967]","[0.10014746 0.10029642 0.10041153 0.10011158 0.12416873 0.132844
 0.11962143 0.11361877 0.13009344 0.14555502 0.12899139 0.11830496]"
4,8.0,10,0.1,0.2,"[0.0, -20.0, 0.0]","[1.0, 1.0, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005  9.30032363  7.54057707
  8.23541209  9.64985733  8.84225879  7.37975572  7.76313529  9.09563864]","[0.10040928 0.10082219 0.10114086 0.10030965 0.15867484 0.17759071
 0.14797856 0.13448916 0.16199739 0.18239111 0.16050372 0.1450381 ]"
4,8.0,10,0.1,0.2,"[0.0, 0.0, 0.0]","[0.6, 0.6, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005  9.85455173  8.50125857
  8.7243876   9.83082945  9.68510125  8.22617016  8.57480597  9.77029567]","[0.10014746 0.10029642 0.10041153 0.10011158 0.11814503 0.12956926
 0.11877136 0.11150873 0.12534697 0.14008547 0.12678386 0.11678031]"
4,8.0,10,0.1,0.2,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005  9.30032363  7.54057707
  8.23541209  9.64985733  9.23764725  7.68029169  8.18342568  9.51583923]","[0.10040928 0.10082219 0.10114086 0.10030965 0.1441613  0.16812349
 0.14562829 0.12994554 0.15238403 0.17346932 0.15395693 0.13871117]"
4,8.0,10,0.1,0.2,"[0.0, 20.0, 0.0]","[0.6, 0.6, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005  9.85455173  8.50125857
  8.7243876   9.83082945 10.04652684  8.86981202  8.88885871  9.88619373]","[0.10014746 0.10029642 0.10041153 0.10011158 0.12132907 0.13537916
 0.12624515 0.11469916 0.12021657 0.13121251 0.12374483 0.11569897]"
4,8.0,10,0.1,0.2,"[0.0, 20.0, 0.0]","[1.0, 1.0, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005  9.30032363  7.54057707
  8.23541209  9.64985733  9.87241042  8.64799229  8.73327289  9.80748455]","[0.10040928 0.10082219 0.10114086 0.10030965 0.15231193 0.18471229
 0.16358118 0.13673862 0.14174201 0.15662949 0.1464707  0.1350614 ]"
4,8.0,10,0.1,0.2,"[30.0, -20.0, 0.0]","[0.6, 0.6, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005 10.25858922  9.27455691
  9.07714883  9.93444903  9.65043225  8.18498554  8.54557558  9.75874346]","[0.10395016 0.1047336  0.10726655 0.10391574 0.11024515 0.11319865
 0.10818384 0.10590955 0.12428088 0.13831094 0.12401351 0.11458933]"
4,8.0,10,0.1,0.2,"[30.0, -20.0, 0.0]","[1.0, 1.0, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005 10.20403042  9.1823699
  9.0196971   9.92232658  8.85302867  7.16518083  7.82711412  9.27840422]","[0.11077735 0.11288729 0.11952814 0.11068144 0.12323792 0.12422675
 0.11792973 0.11553001 0.16149857 0.18713775 0.15999879 0.14210107]"
4,8.0,10,0.1,0.2,"[30.0, 0.0, 0.0]","[0.6, 0.6, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005 10.25858922  9.27455691
  9.07714883  9.93444903  9.85923299  8.51345222  8.72973611  9.83355836]","[0.10395016 0.1047336  0.10726655 0.10391574 0.1075673  0.11416142
 0.10965981 0.10514483 0.12042362 0.13296248 0.12251609 0.11388321]"
4,8.0,10,0.1,0.2,"[30.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005 10.20403042  9.1823699
  9.0196971   9.92232658  9.43109062  7.8744803   8.36544951  9.66376578]","[0.11077735 0.11288729 0.11952814 0.11068144 0.11625477 0.12673866
 0.12177456 0.11352777 0.14886944 0.16975422 0.15148119 0.13670254]"
4,8.0,10,0.1,0.2,"[30.0, 20.0, 0.0]","[0.6, 0.6, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005 10.25858922  9.27455691
  9.07714883  9.93444903 10.14987186  9.05666672  8.97921461  9.91301135]","[0.10395016 0.1047336  0.10726655 0.10391574 0.11191876 0.12116463
 0.11742752 0.10883589 0.10985778 0.11945896 0.11407085 0.10679439]"
4,8.0,10,0.1,0.2,"[30.0, 20.0, 0.0]","[1.0, 1.0, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005 10.20403042  9.1823699
  9.0196971   9.92232658 10.04071713  8.90590926  8.87358441  9.87300985]","[0.11077735 0.11288729 0.11952814 0.11068144 0.1276404  0.14489702
 0.14161441 0.12302001 0.13933795 0.15326839 0.14522205 0.13443196]"
6,-8.0,10,0.1,0.2,"[-30.0, -20.0, 0.0]","[0.6, 0.6, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005 10.45621287  9.94561175
  9.26128633  9.78217227 10.41196049  9.93845858  9.22277887  9.68828565]","[0.10627054 0.10339728 0.1026007  0.10318376 0.10685054 0.10347275
 0.10335232 0.10571088 0.10584188 0.10482852 0.10587739 0.10704128]"
6,-8.0,10,0.1,0.2,"[-30.0, -20.0, 0.0]","[1.0, 1.0, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005 10.43375901  9.9418831
  9.25018333  9.75599535 10.34865957  9.92239112  9.17640886  9.59215151]","[0.11691096 0.10929698 0.10713834 0.10870638 0.12145523 0.11345237
 0.11225709 0.11696639 0.11376743 0.11185455 0.1131899  0.11537402]"
6,-8.0,10,0.1,0.2,"[-30.0, 0.0, 0.0]","[0.6, 0.6, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005 10.45621287  9.94561175
  9.26128633  9.78217227 10.28517564  9.90917871  9.10583427  9.42877987]","[0.10627054 0.10339728 0.1026007  0.10318376 0.10203129 0.10125811
 0.10182139 0.10284688 0.10693591 0.10530884 0.10779318 0.11006335]"
6,-8.0,10,0.1,0.2,"[-30.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005 10.43375901  9.9418831
  9.25018333  9.75599535 10.06388302  9.82755119  8.90979376  9.06548474]","[0.11691096 0.10929698 0.10713834 0.10870638 0.10876343 0.10758511
 0.10818087 0.10935731 0.12912785 0.12520282 0.12986711 0.13522572]"
6,-8.0,10,0.1,0.2,"[-30.0, 20.0, 0.0]","[0.6, 0.6, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005 10.45621287  9.94561175
  9.26128633  9.78217227 10.15373864  9.86405461  8.98759496  9.20912296]","[0.10627054 0.10339728 0.1026007  0.10318376 0.10326434 0.10361718
 0.10585139 0.10429118 0.11301902 0.11060768 0.11456596 0.11797949]"
6,-8.0,10,0.1,0.2,"[-30.0, 20.0, 0.0]","[1.0, 1.0, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005 10.43375901  9.9418831
  9.25018333  9.75599535  9.67712876  9.61502933  8.58458848  8.55627861]","[0.11691096 0.10929698 0.10713834 0.10870638 0.11207792 0.11385328
 0.11882634 0.11324507 0.134419   0.12832241 0.13596671 0.14406967]"
6,-8.0,10,0.1,0.2,"[0.0, -20.0, 0.0]","[0.6, 0.6, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005 10.28114615  9.90837263
  9.10167654  9.41916433 10.38749217  9.93198765  9.20096449  9.64273185]","[0.10014746 0.10029642 0.10041153 0.10011158 0.11088973 0.10626141
 0.10746391 0.11172386 0.10647497 0.10539024 0.10674248 0.10801686]"
6,-8.0,10,0.1,0.2,"[0.0, -20.0, 0.0]","[1.0, 1.0, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005 10.05129497  9.833016
  8.89763738  9.019574   10.28150625  9.89401132  9.11364445  9.48549798]","[0.10040928 0.10082219 0.10114086 0.10030965 0.138386   0.12732559
 0.12974512 0.13913008 0.12456259 0.1222238  0.12436509 0.1271166 ]"
6,-8.0,10,0.1,0.2,"[0.0, 0.0, 0.0]","[0.6, 0.6, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005 10.28114615  9.90837263
  9.10167654  9.41916433 10.23614998  9.89245811  9.06166203  9.34513368]","[0.10014746 0.10029642 0.10041153 0.10011158 0.1062848  0.10439322
 0.10672287 0.1096021  0.11307652 0.11107449 0.11418522 0.11701123]"
6,-8.0,10,0.1,0.2,"[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005 10.05129497  9.833016
  8.89763738  9.019574    9.95550546  9.75416871  8.81346973  8.94741308]","[0.10040928 0.10082219 0.10114086 0.10030965 0.12664532 0.12270716
 0.12773845 0.13329082 0.13351236 0.12916932 0.13468249 0.14035769]"
6,-8.0,10,0.1,0.2,"[0.0, 20.0, 0.0]","[0.6, 0.6, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005 10.28114615  9.90837263
  9.10167654  9.41916433 10.08440202  9.83094384  8.92798249  9.11391842]","[0.10014746 0.10029642 0.10041153 0.10011158 0.1087249  0.10761661
 0.11235485 0.11281171 0.11477192 0.11201593 0.11662122 0.12043354]"
6,-8.0,10,0.1,0.2,"[0.0, 20.0, 0.0]","[1.0, 1.0, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005 10.05129497  9.833016
  8.89763738  9.019574    9.60371298  9.50904864  8.53446973  8.57605775]","[0.10040928 0.10082219 0.10114086 0.10030965 0.13292867 0.13057721
 0.14196843 0.14201406 0.13859658 0.13295184 0.14037682 0.1474868 ]"
6,-8.0,10,0.1,0.2,"[30.0, -20.0, 0.0]","[0.6, 0.6, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005 10.12930965  9.85112033
  8.96778372  9.18832053 10.35803518  9.91993526  9.17316212  9.59453255]","[0.10395016 0.1047336  0.10726655 0.10391574 0.11625724 0.11077822
 0.11306336 0.11836218 0.10680647 0.10570024 0.10736135 0.10867779]"
6,-8.0,10,0.1,0.2,"[30.0, -20.0, 0.0]","[1.0, 1.0, 1.0]","[10.53135944  9.95164005  9.32356072  9.95164005  9.57504919  9.53313051
  8.51632356  8.48135376 10.20484164  9.84570743  9.04123768  9.3814008 ]","[0.11077735 0.11288729 0.11952814 0.11068144 0.14440065 0.13063691
 0.13463664 0.14624999 0.13044043 0.12787829 0.13066851 0.13373815]"
